Trade ID,Entry time,Entry price,Stop loss,Target 1,Target 2,Exit time,Exit price,Exit reason,R multiple,Setup score at entry,Regime at entry
TRD-71,2026-05-29 15:25:00+05:30,2026-05-29 15:25:00+05:30,1357.8182811066276,1362.2725173049023,1364.0542117842122,1368.699951171875,1367.2706352661658,STOP_LOSS,1.7816944793098628,6.5,TREND_DOWN
TRD-71,2026-05-29 15:25:00+05:30,2026-05-29 15:25:00+05:30,1356.5398774477837,1361.1902448634805,1363.0503918297595,1368.699951171875,1367.2706352661658,STOP_LOSS,1.8601469662787622,6.5,TREND_DOWN
TRD-71,2026-05-29 15:25:00+05:30,2026-05-29 15:25:00+05:30,1358.1012921027411,1362.8480618458884,1364.746769743147,1368.699951171875,1367.2706352661658,STOP_LOSS,1.8987078972588733,6.5,TREND_DOWN
TRD-71,2026-05-29 15:25:00+05:30,2026-05-29 15:25:00+05:30,1357.9512486378133,1362.5732491135927,1364.4220493039043,1368.699951171875,1367.2706352661658,STOP_LOSS,1.8488001903117492,6.5,TREND_DOWN
TRD-71,2026-05-29 15:25:00+05:30,2026-05-29 15:25:00+05:30,1358.0775510509604,1362.8836734235592,1364.806122372599,1368.699951171875,1367.2706352661658,STOP_LOSS,1.9224489490395626,6.5,TREND_DOWN
TRD-71,2026-05-29 15:25:00+05:30,2026-05-29 15:25:00+05:30,1361.6806298542401,1366.9791772889523,1369.0985962628372,1368.699951171875,1367.2706352661658,STOP_LOSS,2.1194189738848763,6.5,TREND_UP
TRD-71,2026-05-29 15:25:00+05:30,2026-05-29 15:25:00+05:30,1361.8034210811693,1367.0449294134023,1369.1415327462955,1368.699951171875,1367.2706352661658,STOP_LOSS,2.09660333289321,6.5,TREND_UP
TRD-71,2026-05-29 15:25:00+05:30,2026-05-29 15:25:00+05:30,1362.9902703984742,1368.2645333671326,1370.3742385545956,1368.699951171875,1367.2706352661658,STOP_LOSS,2.1097051874633053,6.5,TREND_UP
TRD-71,2026-05-29 15:25:00+05:30,2026-05-29 15:25:00+05:30,1362.7381839107484,1367.89284620419,1369.9547111215666,1368.699951171875,1367.2706352661658,STOP_LOSS,2.0618649173766244,6.5,TREND_UP
TRD-71,2026-05-29 15:25:00+05:30,2026-05-29 15:25:00+05:30,1362.533974206186,1367.449038690721,1369.415064484535,1368.699951171875,1367.2706352661658,STOP_LOSS,1.9660257938139694,6.5,TREND_UP
TRD-71,2026-05-29 15:25:00+05:30,2026-05-29 15:25:00+05:30,1363.371590027396,1368.1927370292185,1370.1211958299475,1368.699951171875,1367.2706352661658,STOP_LOSS,1.928458800729004,6.5,TREND_UP
TRD-71,2026-05-29 15:25:00+05:30,2026-05-29 15:25:00+05:30,1362.0978554997694,1366.8532167503458,1368.7553612505767,1368.699951171875,1367.2706352661658,STOP_LOSS,1.9021445002306336,6.5,TREND_UP
TRD-71,2026-05-29 15:25:00+05:30,2026-05-29 15:25:00+05:30,1360.8136720433126,1365.5293698647185,1367.415648993281,1368.699951171875,1367.2706352661658,STOP_LOSS,1.8862791285623643,6.5,TREND_UP
TRD-71,2026-05-29 15:25:00+05:30,2026-05-29 15:25:00+05:30,1361.7369979241475,1366.3944420786224,1368.2574197404124,1368.699951171875,1367.2706352661658,STOP_LOSS,1.8629776617899552,6.5,TREND_UP
TRD-71,2026-05-29 15:25:00+05:30,2026-05-29 15:25:00+05:30,1361.1672392136056,1365.7491411795916,1367.581901965986,1368.699951171875,1367.2706352661658,STOP_LOSS,1.832760786394374,6.5,TREND_UP
TRD-71,2026-05-29 15:25:00+05:30,2026-05-29 15:25:00+05:30,1361.212436412634,1365.6813453810491,1367.4689089684152,1368.699951171875,1367.2706352661658,STOP_LOSS,1.787563587366094,6.5,TREND_UP
TRD-71,2026-05-29 15:25:00+05:30,2026-05-29 15:25:00+05:30,1362.5030275896333,1366.9955806858625,1368.7926019243541,1368.699951171875,1367.2706352661658,STOP_LOSS,1.7970212384916522,6.5,TREND_UP
TRD-71,2026-05-29 15:25:00+05:30,2026-05-29 15:25:00+05:30,1361.8541680575613,1366.2186868785018,1367.964494406878,1368.699951171875,1367.2706352661658,STOP_LOSS,1.74580752837619,6.5,TREND_UP
TRD-71,2026-05-29 15:25:00+05:30,2026-05-29 15:25:00+05:30,1361.4188727805702,1365.6216297939886,1367.3027325993557,1368.699951171875,1367.2706352661658,STOP_LOSS,1.6811028053673454,6.5,TREND_UP
TRD-71,2026-05-29 15:25:00+05:30,2026-05-29 15:25:00+05:30,1361.4046986226947,1365.392952065958,1366.9882534432631,1368.699951171875,1367.2706352661658,STOP_LOSS,1.5953013773053044,6.5,TREND_UP
TRD-71,2026-05-29 15:25:00+05:30,2026-05-29 15:25:00+05:30,1362.0329100212969,1365.9505739328984,1367.5176394975392,1368.699951171875,1367.2706352661658,STOP_LOSS,1.567065564640643,6.5,TREND_UP
TRD-71,2026-05-29 15:25:00+05:30,2026-05-29 15:25:00+05:30,1362.93343493328,1366.84984760008,1368.4164126667997,1368.699951171875,1367.2706352661658,STOP_LOSS,1.5665650667199316,6.5,TREND_UP
TRD-71,2026-05-29 15:25:00+05:30,2026-05-29 15:25:00+05:30,1361.5567059034477,1365.664819074516,1367.3080643429435,1368.699951171875,1367.2706352661658,STOP_LOSS,1.6432452684273358,6.5,TREND_UP
TRD-71,2026-05-29 15:25:00+05:30,2026-05-29 15:25:00+05:30,1363.2941210230674,1367.5588184653989,1369.2646974423315,1368.699951171875,1367.2706352661658,STOP_LOSS,1.7058789769325813,6.5,TREND_UP
TRD-71,2026-05-29 15:25:00+05:30,2026-05-29 15:25:00+05:30,1363.3816817145,1367.4274774282499,1369.04579571375,1368.699951171875,1367.2706352661658,STOP_LOSS,1.6183182854999814,6.5,TREND_UP
TRD-71,2026-05-29 15:25:00+05:30,2026-05-29 15:25:00+05:30,1364.291559499402,1368.562660750897,1370.271101251495,1368.699951171875,1367.2706352661658,STOP_LOSS,1.7084405005980443,6.5,TREND_UP
TRD-71,2026-05-29 15:25:00+05:30,2026-05-29 15:25:00+05:30,1365.2678808632838,1369.5981787050741,1371.3302978417905,1368.699951171875,1367.2706352661658,STOP_LOSS,1.7321191367161646,6.5,TREND_UP
TRD-71,2026-05-29 15:25:00+05:30,2026-05-29 15:25:00+05:30,1364.914444758094,1369.1282718277025,1370.8138026555462,1368.699951171875,1367.2706352661658,STOP_LOSS,1.6855308278434222,6.5,TREND_UP
TRD-71,2026-05-29 15:25:00+05:30,2026-05-29 15:25:00+05:30,1366.1891680817346,1370.4663089125543,1372.1771652448824,1368.699951171875,1367.2706352661658,STOP_LOSS,1.7108563323279213,6.5,TREND_UP
TRD-71,2026-05-29 15:25:00+05:30,2026-05-29 15:25:00+05:30,1365.591394426901,1369.863030429961,1371.5716848311852,1368.699951171875,1367.2706352661658,STOP_LOSS,1.7086544012240665,6.5,TREND_UP
TRD-71,2026-05-29 15:25:00+05:30,2026-05-29 15:25:00+05:30,1366.984772085024,1371.2727198021516,1372.9878988890027,1368.699951171875,1367.2706352661658,STOP_LOSS,1.7151790868510943,6.5,TREND_UP
TRD-71,2026-05-29 15:25:00+05:30,2026-05-29 15:25:00+05:30,1364.6016417407811,1369.0975984239844,1370.895981097266,1368.699951171875,1367.2706352661658,STOP_LOSS,1.7983826732813668,6.5,TREND_UP
TRD-71,2026-05-29 15:25:00+05:30,2026-05-29 15:25:00+05:30,1364.6272446884263,1369.0591940025167,1370.831973728153,1368.699951171875,1367.2706352661658,STOP_LOSS,1.7727797256361555,6.5,TREND_UP
TRD-71,2026-05-29 15:25:00+05:30,2026-05-29 15:25:00+05:30,1364.7509944400342,1369.1235083399488,1370.8725138999143,1368.699951171875,1367.2706352661658,STOP_LOSS,1.7490055599657808,6.5,TREND_UP
TRD-71,2026-05-29 15:25:00+05:30,2026-05-29 15:25:00+05:30,1359.5216579231121,1365.467574150488,1367.8459406414386,1368.699951171875,1367.2706352661658,STOP_LOSS,2.378366490950384,6.5,TREND_DOWN
TRD-71,2026-05-29 15:25:00+05:30,2026-05-29 15:25:00+05:30,1359.5258046367514,1365.711293044873,1368.1854884081213,1368.699951171875,1367.2706352661658,STOP_LOSS,2.4741953632485547,6.5,TREND_DOWN
TRD-71,2026-05-29 15:25:00+05:30,2026-05-29 15:25:00+05:30,1359.356871604662,1365.4648146633194,1367.9079918867824,1368.699951171875,1367.2706352661658,STOP_LOSS,2.4431772234629534,6.5,TREND_DOWN
TRD-71,2026-05-29 15:25:00+05:30,2026-05-29 15:25:00+05:30,1360.5599068639274,1366.660139704109,1369.1002328401814,1368.699951171875,1367.2706352661658,STOP_LOSS,2.440093136072619,6.5,TREND_DOWN
TRD-71,2026-05-29 15:25:00+05:30,2026-05-29 15:25:00+05:30,1360.171315581236,1366.2429655929895,1368.6716255976912,1368.699951171875,1367.2706352661658,STOP_LOSS,2.4286600047014417,6.5,TREND_DOWN
TRD-71,2026-05-29 15:25:00+05:30,2026-05-29 15:25:00+05:30,1359.6162442813486,1365.575633577977,1367.9593892966286,1368.699951171875,1367.2706352661658,STOP_LOSS,2.3837557186514005,6.5,TREND_DOWN
TRD-71,2026-05-29 15:25:00+05:30,2026-05-29 15:25:00+05:30,1360.1836595893774,1365.974510615934,1368.2908510265565,1368.699951171875,1367.2706352661658,STOP_LOSS,2.3163404106226153,6.5,TREND_DOWN
TRD-71,2026-05-29 15:25:00+05:30,2026-05-29 15:25:00+05:30,1361.2291103832165,1366.9063344251754,1369.1772240419587,1368.699951171875,1367.2706352661658,STOP_LOSS,2.2708896167835064,6.5,TREND_DOWN
TRD-71,2026-05-29 15:25:00+05:30,2026-05-29 15:25:00+05:30,1362.6256045913349,1368.5615931129978,1370.9359885216627,1368.699951171875,1367.2706352661658,STOP_LOSS,2.374395408665123,6.5,TREND_UP
TRD-71,2026-05-29 15:25:00+05:30,2026-05-29 15:25:00+05:30,1362.9581123269984,1368.8129535798148,1371.1548900809416,1368.699951171875,1367.2706352661658,STOP_LOSS,2.341936501126611,6.5,TREND_UP
TRD-71,2026-05-29 15:25:00+05:30,2026-05-29 15:25:00+05:30,1363.993944705427,1370.0091439770156,1372.415223685651,1368.699951171875,1367.2706352661658,STOP_LOSS,2.4060797086353887,6.5,TREND_UP
TRD-71,2026-05-29 15:25:00+05:30,2026-05-29 15:25:00+05:30,1363.5115176422048,1369.4827845718492,1371.8712913437066,1368.699951171875,1367.2706352661658,STOP_LOSS,2.388506771857692,6.5,TREND_UP
TRD-71,2026-05-29 15:25:00+05:30,2026-05-29 15:25:00+05:30,1364.0763844763553,1370.135423285467,1372.5590388091118,1368.699951171875,1367.2706352661658,STOP_LOSS,2.423615523644685,6.5,TREND_UP
TRD-71,2026-05-29 15:25:00+05:30,2026-05-29 15:25:00+05:30,1364.6123486432227,1370.5814770351658,1372.9691283919433,1368.699951171875,1367.2706352661658,STOP_LOSS,2.387651356777269,6.5,TREND_UP
TRD-71,2026-05-29 15:25:00+05:30,2026-05-29 15:25:00+05:30,1364.2628686620103,1370.1056359718282,1372.4427428957556,1368.699951171875,1367.2706352661658,STOP_LOSS,2.3371069239271947,6.5,TREND_UP
TRD-71,2026-05-29 15:25:00+05:30,2026-05-29 15:25:00+05:30,1365.0355944913981,1370.6967303332153,1372.9611846699422,1368.699951171875,1367.2706352661658,STOP_LOSS,2.2644543367268852,6.5,TREND_UP
TRD-71,2026-05-29 15:25:00+05:30,2026-05-29 15:25:00+05:30,1365.7858596449144,1371.3212105326284,1373.5353508877142,1368.699951171875,1367.2706352661658,STOP_LOSS,2.2141403550856467,6.5,TREND_UP
TRD-71,2026-05-29 15:25:00+05:30,2026-05-29 15:25:00+05:30,1364.0726327841169,1369.641172894137,1371.8685889381454,1368.699951171875,1367.2706352661658,STOP_LOSS,2.227416044008123,6.5,TREND_UP
TRD-71,2026-05-29 15:25:00+05:30,2026-05-29 15:25:00+05:30,1361.1916809167246,1366.962478624913,1369.2707977081884,1368.699951171875,1367.2706352661658,STOP_LOSS,2.3083190832753644,6.5,TREND_DOWN
TRD-71,2026-05-29 15:25:00+05:30,2026-05-29 15:25:00+05:30,1362.4108019226728,1368.1336750456783,1370.4228242948805,1368.699951171875,1367.2706352661658,STOP_LOSS,2.2891492492021825,6.5,TREND_DOWN
TRD-71,2026-05-29 15:25:00+05:30,2026-05-29 15:25:00+05:30,1361.237220646946,1366.894169029581,1369.1569483826347,1368.699951171875,1367.2706352661658,STOP_LOSS,2.2627793530539293,6.5,TREND_DOWN
TRD-71,2026-05-29 15:25:00+05:30,2026-05-29 15:25:00+05:30,1360.4616476877893,1366.0574063980034,1368.2957098820893,1368.699951171875,1367.2706352661658,STOP_LOSS,2.238303484085691,6.5,TREND_DOWN
TRD-71,2026-05-29 15:25:00+05:30,2026-05-29 15:25:00+05:30,1360.710166993572,1366.184810544798,1368.3746679652886,1368.699951171875,1367.2706352661658,STOP_LOSS,2.189857420490398,6.5,TREND_DOWN
TRD-71,2026-05-29 15:25:00+05:30,2026-05-29 15:25:00+05:30,1360.055079381866,1365.4172588568883,1367.5621306468972,1368.699951171875,1367.2706352661658,STOP_LOSS,2.1448717900088923,6.5,TREND_DOWN
TRD-71,2026-05-29 15:25:00+05:30,2026-05-29 15:25:00+05:30,1360.3055047943221,1365.541803843673,1367.6363234634134,1368.699951171875,1367.2706352661658,STOP_LOSS,2.0945196197403675,6.5,TREND_DOWN
TRD-71,2026-05-29 15:25:00+05:30,2026-05-29 15:25:00+05:30,1359.1093195327858,1364.3358986305088,1366.426530269598,1368.699951171875,1367.2706352661658,STOP_LOSS,2.0906316390892243,6.5,TREND_DOWN
