,timestamp,open,high,low,close,volume,vwap,atr_14,spread_pct,liquidity_score,oi,mse_state,regime,ipse_alignment,microstructure_state,mps_state
2026-05-25 10:40:00+05:30,2026-05-29 15:25:00+05:30,1362.0999755859375,1362.5,1361.5,1362.0,44565,1361.4891499602702,2.2942496294239616,0.07342143906020558,534215.1909875022,,BULLISH_STRUCTURE,TREND_DOWN,ALIGNED_BEARISH,LIQUID,CONTRACTION
2026-05-25 10:45:00+05:30,2026-05-29 15:25:00+05:30,1362.0,1362.0,1360.4000244140625,1360.800048828125,78700,1361.4669532837986,2.244658626317786,0.11757609704051265,616886.7195788901,,BEARISH_STRUCTURE,TREND_DOWN,ALIGNED_BEARISH,LIQUID,CONTRACTION
2026-05-25 10:50:00+05:30,2026-05-29 15:25:00+05:30,1361.0999755859375,1361.699951171875,1360.199951171875,1361.5,47826,1361.4566295410807,2.1914687244379443,0.11017260374586854,397977.56318185985,,BULLISH_STRUCTURE,TREND_DOWN,ALIGNED_BEARISH,LIQUID,CONTRACTION
2026-05-25 10:55:00+05:30,2026-05-29 15:25:00+05:30,1361.5,1361.800048828125,1360.5,1361.300048828125,35598,1361.450853007824,2.1277958747013055,0.09550053489266726,337420.09020348784,,BEARISH_STRUCTURE,TREND_DOWN,ALIGNED_BEARISH,LIQUID,CONTRACTION
2026-05-25 11:00:00+05:30,2026-05-29 15:25:00+05:30,1361.300048828125,1362.0,1360.800048828125,1361.9000244140625,52371,1361.45456649428,2.0615212530708553,0.08810860932257207,533806.3638004386,,BULLISH_STRUCTURE,TREND_UP,ALIGNED_BULLISH,LIQUID,CONTRACTION
2026-05-25 11:05:00+05:30,2026-05-29 15:25:00+05:30,1361.9000244140625,1362.800048828125,1361.0999755859375,1361.5999755859375,70151,1361.4701615048189,2.0357035380077586,0.12485849534889329,520182.2830553751,,BULLISH_STRUCTURE,TREND_UP,ALIGNED_BULLISH,LIQUID,CONTRACTION
2026-05-25 11:10:00+05:30,2026-05-29 15:25:00+05:30,1361.5999755859375,1362.4000244140625,1360.9000244140625,1362.0999755859375,32330,1361.4763038471533,1.997438999578633,0.11012407509623087,269138.3885711551,,BULLISH_STRUCTURE,TREND_UP,ALIGNED_BULLISH,LIQUID,CONTRACTION
2026-05-25 11:15:00+05:30,2026-05-29 15:25:00+05:30,1362.0999755859375,1362.4000244140625,1360.699951171875,1361.0999755859375,64440,1361.4735724607867,1.9761985883364093,0.12490436211018507,477671.7297500558,,BEARISH_STRUCTURE,TREND_DOWN,ALIGNED_BEARISH,LIQUID,CONTRACTION
2026-05-25 11:20:00+05:30,2026-05-29 15:25:00+05:30,1361.0999755859375,1361.9000244140625,1360.4000244140625,1361.9000244140625,36926,1361.4720944568587,1.9421844034552374,0.11014024327118674,307357.4598700348,,BULLISH_STRUCTURE,TREND_UP,ALIGNED_BULLISH,LIQUID,CONTRACTION
2026-05-25 11:25:00+05:30,2026-05-29 15:25:00+05:30,1361.9000244140625,1362.0,1359.4000244140625,1360.699951171875,116405,1361.4260960533745,1.9891694879182562,0.19107633418361808,578909.4995818938,,BEARISH_STRUCTURE,TREND_DOWN,ALIGNED_BEARISH,LIQUID,CONTRACTION
2026-05-25 11:30:00+05:30,2026-05-29 15:25:00+05:30,1360.699951171875,1360.699951171875,1358.300048828125,1358.300048828125,76247,1361.3387348951658,2.018507549049095,0.17668425660593318,408427.584554962,,BEARISH_STRUCTURE,TREND_DOWN,ALIGNED_BEARISH,LIQUID,CONTRACTION
2026-05-25 11:35:00+05:30,2026-05-29 15:25:00+05:30,1358.800048828125,1359.4000244140625,1358.199951171875,1359.199951171875,46576,1361.2847870443363,1.9600479557018384,0.0882926195776288,473850.4294639901,,BEARISH_STRUCTURE,TREND_DOWN,ALIGNED_BEARISH,LIQUID,CONTRACTION
2026-05-25 11:40:00+05:30,2026-05-29 15:25:00+05:30,1359.4000244140625,1360.0,1359.0,1359.300048828125,33481,1361.2554117938234,1.8914731017231357,0.07356727463241956,400647.26470104593,,BEARISH_STRUCTURE,TREND_DOWN,ALIGNED_BEARISH,LIQUID,CONTRACTION
2026-05-25 11:45:00+05:30,2026-05-29 15:25:00+05:30,1359.300048828125,1359.9000244140625,1359.0,1359.9000244140625,71491,1361.201167043183,1.8206553383188047,0.06618313095849027,938409.8434987287,,BEARISH_STRUCTURE,TREND_DOWN,ALIGNED_BEARISH,LIQUID,CONTRACTION
2026-05-25 11:50:00+05:30,2026-05-29 15:25:00+05:30,1359.9000244140625,1361.0,1359.699951171875,1360.300048828125,47734,1361.1825860324225,1.7834691590192473,0.0955707403851797,452151.79722942464,,BEARISH_STRUCTURE,TREND_DOWN,ALIGNED_BEARISH,LIQUID,CONTRACTION
2026-05-25 11:55:00+05:30,2026-05-29 15:25:00+05:30,1360.300048828125,1360.300048828125,1359.4000244140625,1359.4000244140625,28096,1361.1641349882807,1.7203659629509083,0.06620747373095233,368677.75067825883,,BEARISH_STRUCTURE,TREND_DOWN,ALIGNED_BEARISH,LIQUID,CONTRACTION
2026-05-25 12:00:00+05:30,2026-05-29 15:25:00+05:30,1359.4000244140625,1359.699951171875,1358.0,1359.699951171875,91499,1361.0850303280574,1.7189077635883434,0.12502399300741868,677649.9343710915,,BEARISH_STRUCTURE,TREND_DOWN,ALIGNED_BEARISH,LIQUID,CONTRACTION
2026-05-25 12:05:00+05:30,2026-05-29 15:25:00+05:30,1359.699951171875,1361.0999755859375,1359.300048828125,1360.4000244140625,93570,1361.0536814647567,1.7246948346043547,0.13230863904076642,657514.5446594812,,BEARISH_STRUCTURE,TREND_DOWN,ALIGNED_BEARISH,LIQUID,CONTRACTION
2026-05-25 12:10:00+05:30,2026-05-29 15:25:00+05:30,1360.4000244140625,1361.0999755859375,1360.300048828125,1360.699951171875,42372,1361.0476506000957,1.6586399719763651,0.05878788759590823,615980.5378660945,,BEARISH_STRUCTURE,TREND_UP,ALIGNED_BEARISH,LIQUID,CONTRACTION
2026-05-25 12:15:00+05:30,2026-05-29 15:25:00+05:30,1360.9000244140625,1361.0,1360.0,1360.5,115310,1361.0233649393824,1.6115942596923392,0.0735023888276369,1380918.5775273975,,BEARISH_STRUCTURE,TREND_DOWN,ALIGNED_BEARISH,LIQUID,CONTRACTION
2026-05-25 12:20:00+05:30,2026-05-29 15:25:00+05:30,1360.5,1361.5,1360.0,1361.199951171875,102949,1361.018666129681,1.6036232411428866,0.11019688905429582,856503.0327323652,,BULLISH_STRUCTURE,TREND_UP,ALIGNED_BULLISH,LIQUID,CONTRACTION
2026-05-25 12:25:00+05:30,2026-05-29 15:25:00+05:30,1361.199951171875,1361.800048828125,1360.9000244140625,1360.9000244140625,65587,1361.0229622861095,1.553366182065716,0.06613449907534588,861462.2910317223,,BEARISH_STRUCTURE,TREND_UP,ALIGNED_BEARISH,LIQUID,CONTRACTION
2026-05-25 12:30:00+05:30,2026-05-29 15:25:00+05:30,1361.0,1361.5,1360.9000244140625,1361.5,31080,1361.0260376059969,1.4852668537708436,0.04406724832445832,574839.685080485,,BULLISH_STRUCTURE,TREND_UP,ALIGNED_BULLISH,LIQUID,CONTRACTION
2026-05-25 12:35:00+05:30,2026-05-29 15:25:00+05:30,1361.199951171875,1361.5,1359.5,1359.699951171875,71971,1361.0061714941564,1.522033507072926,0.1470912754153057,458147.65848535293,,BEARISH_STRUCTURE,TREND_DOWN,ALIGNED_BEARISH,LIQUID,CONTRACTION
2026-05-25 12:40:00+05:30,2026-05-29 15:25:00+05:30,1359.800048828125,1360.0,1359.0,1359.5999755859375,153032,1360.9316591248948,1.4847453994248598,0.0735510457455721,1831598.8583315865,,BEARISH_STRUCTURE,TREND_DOWN,ALIGNED_BEARISH,LIQUID,CONTRACTION
2026-05-25 12:45:00+05:30,2026-05-29 15:25:00+05:30,1359.5999755859375,1359.9000244140625,1357.5,1358.4000244140625,103983,1360.854171068174,1.550122471898977,0.17668023932035307,557011.2850646164,,BEARISH_STRUCTURE,TREND_DOWN,ALIGNED_BEARISH,LIQUID,CONTRACTION
2026-05-25 12:50:00+05:30,2026-05-29 15:25:00+05:30,1358.300048828125,1360.0,1358.0,1360.0,77063,1360.8176139192872,1.58225658104905,0.14705882352941177,490663.29588014976,,BEARISH_STRUCTURE,TREND_DOWN,ALIGNED_BEARISH,LIQUID,CONTRACTION
2026-05-25 12:55:00+05:30,2026-05-29 15:25:00+05:30,1360.0,1360.0,1359.0,1359.800048828125,35947,1360.8041128705236,1.5406668252598323,0.07354022386319221,430295.710708985,,BEARISH_STRUCTURE,TREND_DOWN,ALIGNED_BEARISH,LIQUID,CONTRACTION
2026-05-25 13:00:00+05:30,2026-05-29 15:25:00+05:30,1359.5999755859375,1360.699951171875,1358.300048828125,1360.0,46251,1360.7881135735413,1.6020407908662728,0.17646340762867646,248043.30559111264,,BEARISH_STRUCTURE,TREND_DOWN,ALIGNED_BEARISH,LIQUID,CONTRACTION
2026-05-25 13:05:00+05:30,2026-05-29 15:25:00+05:30,1360.300048828125,1363.800048828125,1359.9000244140625,1363.800048828125,164135,1360.8695053134595,1.766182478237432,0.28596746402917944,554571.092935465,,BULLISH_STRUCTURE,TREND_UP,ALIGNED_BULLISH,LIQUID,EXPANSION
2026-05-25 13:10:00+05:30,2026-05-29 15:25:00+05:30,1363.4000244140625,1364.0,1362.5,1363.9000244140625,133531,1360.9662205454163,1.7471694440776155,0.10997873547545442,1112955.5539224544,,BULLISH_STRUCTURE,TREND_UP,ALIGNED_BULLISH,LIQUID,EXPANSION
2026-05-25 13:15:00+05:30,2026-05-29 15:25:00+05:30,1363.800048828125,1365.5,1363.5999755859375,1365.0999755859375,125592,1361.0936971513368,1.758087656219393,0.139185733502556,841849.9346510785,,BULLISH_STRUCTURE,TREND_UP,ALIGNED_BULLISH,LIQUID,EXPANSION
2026-05-25 13:20:00+05:30,2026-05-29 15:25:00+05:30,1365.0999755859375,1365.199951171875,1364.0,1364.800048828125,96349,1361.1841053369078,1.7182207644805079,0.08792138986991749,983942.3248382574,,BULLISH_STRUCTURE,TREND_UP,ALIGNED_BULLISH,LIQUID,EXPANSION
2026-05-25 13:25:00+05:30,2026-05-29 15:25:00+05:30,1364.699951171875,1364.800048828125,1364.199951171875,1364.5,78667,1361.2512240439598,1.6383548281783287,0.043979307896665445,1457354.7358294236,,BULLISH_STRUCTURE,TREND_UP,ALIGNED_BULLISH,LIQUID,CONTRACTION
2026-05-25 13:30:00+05:30,2026-05-29 15:25:00+05:30,1364.5,1365.300048828125,1364.0999755859375,1365.300048828125,84965,1361.3292875717834,1.6070490006075553,0.08789813222504139,867891.9410299718,,BULLISH_STRUCTURE,TREND_UP,ALIGNED_BULLISH,LIQUID,CONTRACTION
2026-05-25 13:35:00+05:30,2026-05-29 15:25:00+05:30,1365.300048828125,1365.300048828125,1364.0,1364.0,65745,1361.3798374819082,1.5851204168588016,0.09531149766312316,624290.8083057476,,BULLISH_STRUCTURE,TREND_UP,ALIGNED_BULLISH,LIQUID,CONTRACTION
2026-05-25 13:40:00+05:30,2026-05-29 15:25:00+05:30,1364.0999755859375,1364.0999755859375,1362.699951171875,1362.699951171875,128671,1361.435026835023,1.571899273801923,0.10273900816232709,1141317.4738483885,,BULLISH_STRUCTURE,TREND_UP,ALIGNED_BULLISH,LIQUID,CONTRACTION
2026-05-25 13:45:00+05:30,2026-05-29 15:25:00+05:30,1363.0,1363.9000244140625,1362.5999755859375,1363.5999755859375,44372,1361.4553847541656,1.552481384825,0.09533945815497469,421228.6713561809,,BULLISH_STRUCTURE,TREND_UP,ALIGNED_BULLISH,LIQUID,CONTRACTION
2026-05-25 13:50:00+05:30,2026-05-29 15:25:00+05:30,1363.5999755859375,1364.0,1362.800048828125,1363.0,43908,1361.4740798567889,1.5273006553285715,0.08803750343910491,447869.42200413183,,BULLISH_STRUCTURE,TREND_UP,ALIGNED_BULLISH,LIQUID,CONTRACTION
2026-05-25 13:55:00+05:30,2026-05-29 15:25:00+05:30,1362.800048828125,1363.300048828125,1362.300048828125,1363.0,96937,1361.505106237992,1.4896363228051022,0.07336757153338225,1162766.267710992,,BULLISH_STRUCTURE,TREND_UP,ALIGNED_BULLISH,LIQUID,CONTRACTION
2026-05-25 14:00:00+05:30,2026-05-29 15:25:00+05:30,1362.9000244140625,1364.5,1362.9000244140625,1364.300048828125,59352,1361.5373355483644,1.4975176987431307,0.11727446519640677,466330.7750569564,,BULLISH_STRUCTURE,TREND_UP,ALIGNED_BULLISH,LIQUID,CONTRACTION
2026-05-25 14:05:00+05:30,2026-05-29 15:25:00+05:30,1364.300048828125,1364.300048828125,1363.4000244140625,1363.5999755859375,78847,1361.5764910077687,1.4548396069802285,0.06600355164099797,1037412.045853239,,BULLISH_STRUCTURE,TREND_UP,ALIGNED_BULLISH,LIQUID,CONTRACTION
2026-05-25 14:10:00+05:30,2026-05-29 15:25:00+05:30,1363.5999755859375,1363.699951171875,1363.0,1363.0999755859375,73429,1361.6036914777937,1.4009190044727122,0.05134995117097859,1196887.6681801723,,BULLISH_STRUCTURE,TREND_UP,ALIGNED_BULLISH,LIQUID,CONTRACTION
2026-05-25 14:15:00+05:30,2026-05-29 15:25:00+05:30,1363.0,1363.199951171875,1362.800048828125,1363.0,81420,1361.6281716294277,1.32941781442109,0.029339863811445342,2069656.376805048,,BULLISH_STRUCTURE,TREND_UP,ALIGNED_BULLISH,LIQUID,CONTRACTION
2026-05-25 14:20:00+05:30,2026-05-29 15:25:00+05:30,1363.0999755859375,1364.0,1363.0,1363.5999755859375,48160,1361.6477257164927,1.3058879705338693,0.0733352902540425,577906.4289952937,,BULLISH_STRUCTURE,TREND_UP,ALIGNED_BULLISH,LIQUID,CONTRACTION
2026-05-25 14:25:00+05:30,2026-05-29 15:25:00+05:30,1363.9000244140625,1364.9000244140625,1363.699951171875,1364.5,50270,1361.6765461419538,1.3054708889332358,0.08794966963631366,513222.76212520275,,BULLISH_STRUCTURE,TREND_UP,ALIGNED_BULLISH,LIQUID,CONTRACTION
2026-05-25 14:30:00+05:30,2026-05-29 15:25:00+05:30,1364.5999755859375,1364.800048828125,1362.5999755859375,1363.199951171875,110628,1361.718871817769,1.3693710570228261,0.16139035511967315,645473.8945068064,,BULLISH_STRUCTURE,TREND_UP,ALIGNED_BULLISH,LIQUID,CONTRACTION
2026-05-25 14:35:00+05:30,2026-05-29 15:25:00+05:30,1363.9000244140625,1365.300048828125,1363.4000244140625,1365.0,58034,1361.7525238287828,1.4215658141104814,0.13919592777014653,388978.4451048023,,BULLISH_STRUCTURE,TREND_UP,ALIGNED_BULLISH,LIQUID,CONTRACTION
2026-05-25 14:40:00+05:30,2026-05-29 15:25:00+05:30,1365.0,1365.0999755859375,1364.699951171875,1365.0,54059,1361.7871547545221,1.3485985712499116,0.02930581788003663,1375343.4711622295,,BULLISH_STRUCTURE,TREND_UP,ALIGNED_BULLISH,LIQUID,CONTRACTION
2026-05-25 14:45:00+05:30,2026-05-29 15:25:00+05:30,1365.0999755859375,1367.4000244140625,1365.0999755859375,1366.0,150545,1361.9160336235573,1.4237004171650964,0.16837839151720352,843964.3317754709,,BULLISH_STRUCTURE,TREND_UP,ALIGNED_BULLISH,LIQUID,CONTRACTION
2026-05-25 14:50:00+05:30,2026-05-29 15:25:00+05:30,1366.0,1367.5,1365.800048828125,1367.0,106918,1362.015335461676,1.4434326139300897,0.12435634029809803,795779.3414347231,,BULLISH_STRUCTURE,TREND_UP,ALIGNED_BULLISH,LIQUID,CONTRACTION
2026-05-25 14:55:00+05:30,2026-05-29 15:25:00+05:30,1367.0,1367.199951171875,1366.300048828125,1366.5999755859375,92963,1362.0972634077289,1.4046090232029407,0.06584972631542466,1225620.7703823347,,BULLISH_STRUCTURE,TREND_UP,ALIGNED_BULLISH,LIQUID,CONTRACTION
2026-05-25 15:00:00+05:30,2026-05-29 15:25:00+05:30,1366.800048828125,1367.9000244140625,1366.199951171875,1367.9000244140625,151751,1362.242593860826,1.4257136102732664,0.1242834426379752,1130079.755321115,,BULLISH_STRUCTURE,TREND_UP,ALIGNED_BULLISH,LIQUID,CONTRACTION
2026-05-25 15:05:00+05:30,2026-05-29 15:25:00+05:30,1367.9000244140625,1367.9000244140625,1366.5,1367.300048828125,215324,1362.4316990114094,1.4238786676867832,0.10239335654689856,1915807.1848325965,,BULLISH_STRUCTURE,TREND_UP,ALIGNED_BULLISH,LIQUID,CONTRACTION
2026-05-25 15:10:00+05:30,2026-05-29 15:25:00+05:30,1367.199951171875,1368.699951171875,1367.199951171875,1368.699951171875,140573,1362.5709433855875,1.429315905709156,0.10959304840448825,1175427.8519981634,,BULLISH_STRUCTURE,TREND_UP,ALIGNED_BULLISH,LIQUID,CONTRACTION
2026-05-25 15:15:00+05:30,2026-05-29 15:25:00+05:30,1368.5999755859375,1368.800048828125,1366.4000244140625,1366.4000244140625,161154,1362.6955992618698,1.498652227734395,0.17564581170815438,868072.3713462661,,BULLISH_STRUCTURE,TREND_UP,ALIGNED_BULLISH,LIQUID,EXPANSION
2026-05-25 15:20:00+05:30,2026-05-29 15:25:00+05:30,1366.4000244140625,1366.5,1365.300048828125,1366.4000244140625,216312,1362.81319903453,1.4773164380301524,0.08781843899553216,2211362.215766703,,BULLISH_STRUCTURE,TREND_UP,ALIGNED_BULLISH,LIQUID,EXPANSION
2026-05-25 15:25:00+05:30,2026-05-29 15:25:00+05:30,1366.4000244140625,1367.0,1365.800048828125,1366.5,106541,1362.8743495402448,1.4575046333047845,0.0878120140413465,1089242.472350724,,BULLISH_STRUCTURE,TREND_UP,ALIGNED_BULLISH,LIQUID,EXPANSION
2026-05-26 09:15:00+05:30,2026-05-29 15:25:00+05:30,1360.199951171875,1362.9000244140625,1357.699951171875,1361.9000244140625,0,1362.8743495402448,1.9819720757919428,0.3818248879483467,0.0,,BEARISH_STRUCTURE,TREND_DOWN,ALIGNED_BEARISH,LIQUID,EXPANSION
2026-05-26 09:20:00+05:30,2026-05-29 15:25:00+05:30,1362.5,1364.4000244140625,1361.300048828125,1362.0,194965,1362.865124654761,2.061829469373768,0.22760466857103526,820543.6415560684,,BEARISH_STRUCTURE,TREND_DOWN,ALIGNED_BEARISH,LIQUID,EXPANSION
2026-05-26 09:25:00+05:30,2026-05-29 15:25:00+05:30,1362.199951171875,1363.0,1361.300048828125,1361.800048828125,126943,1362.8491972641418,2.0359810195524277,0.12483118746675514,941495.8244085767,,BEARISH_STRUCTURE,TREND_DOWN,ALIGNED_BEARISH,LIQUID,EXPANSION
2026-05-26 09:30:00+05:30,2026-05-29 15:25:00+05:30,1362.300048828125,1363.800048828125,1362.199951171875,1363.0,99586,1362.8514291419074,2.0334109467272543,0.11739527925531915,781708.7146566459,,BULLISH_STRUCTURE,TREND_DOWN,ALIGNED_BEARISH,LIQUID,EXPANSION
2026-05-26 09:35:00+05:30,2026-05-29 15:25:00+05:30,1362.800048828125,1363.4000244140625,1361.5,1362.5999755859375,107172,1362.845919551161,2.0238833372512004,0.1394411014315087,717152.1018875699,,BEARISH_STRUCTURE,TREND_DOWN,ALIGNED_BEARISH,LIQUID,EXPANSION
2026-05-26 09:40:00+05:30,2026-05-29 15:25:00+05:30,1362.9000244140625,1363.0999755859375,1361.5999755859375,1362.0,63016,1362.8403239763436,1.9864630988761147,0.11013215859030838,524555.6288962229,,BEARISH_STRUCTURE,TREND_DOWN,ALIGNED_BEARISH,LIQUID,EXPANSION
2026-05-26 09:45:00+05:30,2026-05-29 15:25:00+05:30,1362.5,1363.0,1361.800048828125,1362.5,67098,1362.836403956201,1.9302836755188924,0.08806981077981652,684186.0860795019,,BEARISH_STRUCTURE,TREND_DOWN,ALIGNED_BEARISH,LIQUID,EXPANSION
2026-05-26 09:50:00+05:30,2026-05-29 15:25:00+05:30,1362.800048828125,1363.9000244140625,1362.5,1363.5,84586,1362.8419657619152,1.892408013986293,0.10267872490374037,750682.971184316,,BULLISH_STRUCTURE,TREND_DOWN,ALIGNED_BEARISH,LIQUID,EXPANSION
2026-05-26 09:55:00+05:30,2026-05-29 15:25:00+05:30,1363.0,1365.5,1362.4000244140625,1365.0,145317,1362.8714097451564,1.9786628405542364,0.2271044385302198,612881.820774008,,BULLISH_STRUCTURE,TREND_UP,ALIGNED_BULLISH,LIQUID,EXPANSION
2026-05-26 10:00:00+05:30,2026-05-29 15:25:00+05:30,1365.4000244140625,1365.5,1363.9000244140625,1365.300048828125,147562,1362.9121729622811,1.9516137509387552,0.1171885687187079,1160182.8803211888,,BULLISH_STRUCTURE,TREND_UP,ALIGNED_BULLISH,LIQUID,EXPANSION
2026-05-26 10:05:00+05:30,2026-05-29 15:25:00+05:30,1365.300048828125,1367.0,1364.300048828125,1366.4000244140625,149420,1362.971754834489,2.0050664238627727,0.1975959545984924,719763.5439909728,,BULLISH_STRUCTURE,TREND_UP,ALIGNED_BULLISH,LIQUID,EXPANSION
2026-05-26 10:10:00+05:30,2026-05-29 15:25:00+05:30,1366.4000244140625,1366.9000244140625,1365.0999755859375,1365.9000244140625,157646,1363.0334671966843,1.9904223098815033,0.13178481557588204,1111868.0047626763,,BULLISH_STRUCTURE,TREND_UP,ALIGNED_BULLISH,LIQUID,EXPANSION
2026-05-26 10:15:00+05:30,2026-05-29 15:25:00+05:30,1365.800048828125,1367.4000244140625,1365.0,1366.5,199561,1363.1165066947835,2.0196796030372886,0.17563296114617635,1075029.9880356702,,BULLISH_STRUCTURE,TREND_UP,ALIGNED_BULLISH,LIQUID,EXPANSION
2026-05-26 10:20:00+05:30,2026-05-29 15:25:00+05:30,1366.5,1367.300048828125,1365.699951171875,1367.0,81172,1363.1528402163033,1.9897094639810537,0.11705176709948793,638889.1855115894,,BULLISH_STRUCTURE,TREND_UP,ALIGNED_BULLISH,LIQUID,EXPANSION
2026-05-26 10:25:00+05:30,2026-05-29 15:25:00+05:30,1367.0,1367.4000244140625,1366.0,1366.5999755859375,72339,1363.1845989397698,1.9475891032725858,0.1024458099717316,643323.2151396812,,BULLISH_STRUCTURE,TREND_UP,ALIGNED_BULLISH,LIQUID,EXPANSION
2026-05-26 10:30:00+05:30,2026-05-29 15:25:00+05:30,1367.0,1367.4000244140625,1366.300048828125,1367.300048828125,61657,1363.2137668050223,1.887045280605794,0.08044873448810731,681678.9681906163,,BULLISH_STRUCTURE,TREND_UP,ALIGNED_BULLISH,LIQUID,EXPANSION
2026-05-26 10:35:00+05:30,2026-05-29 15:25:00+05:30,1367.300048828125,1368.5,1367.199951171875,1368.0,99939,1363.2711238098932,1.8451169625714516,0.09503280907346491,951502.6864615032,,BULLISH_STRUCTURE,TREND_UP,ALIGNED_BULLISH,LIQUID,CONTRACTION
